,Timestamp,Value
0,1971-12-31,4151.0
1,1972-12-31,4443.0
2,1973-12-31,4610.0
3,1974-12-31,4672.0
4,1975-12-31,5433.0
5,1976-12-31,5531.0
6,1977-12-31,5623.0
7,1978-12-31,5860.0
8,1979-12-31,6014.0
9,1980-12-31,6916.0
10,1981-12-31,7323.0
11,1982-12-31,7940.0
12,1983-12-31,8138.0
13,1984-12-31,7932.0
14,1985-12-31,8519.0
15,1986-12-31,9116.0
16,1987-12-31,9102.0
17,1988-12-31,8825.0
18,1989-12-31,8565.0
19,1990-12-31,8193.0
20,1991-12-31,8347.0
21,1992-12-31,7669.0
22,1993-12-31,7110.0
23,1994-12-31,6273.0
24,1995-12-31,6046.0
