,Timestamp,Value
0,1977-07-31,52075.6
1,1977-08-31,53003.9
2,1977-09-30,60964.9
3,1977-10-31,57644.3
4,1977-11-30,57789.6
5,1977-12-31,61004.7
6,1978-01-31,50938.7
7,1978-02-28,47292.2
8,1978-03-31,60309.7
9,1978-04-30,55236.8
10,1978-05-31,52278.4
11,1978-06-30,48995.3
12,1978-07-31,51251.6
13,1978-08-31,52129.5
14,1978-09-30,55041.0
15,1978-10-31,53195.0
16,1978-11-30,42977.7
17,1978-12-31,57446.2
18,1979-01-31,48478.4
19,1979-02-28,42859.3
20,1979-03-31,49744.3
21,1979-04-30,57796.7
22,1979-05-31,54130.3
23,1979-06-30,53887.7
24,1979-07-31,54033.0
25,1979-08-31,50596.4
26,1979-09-30,58798.8
27,1979-10-31,56945.7
28,1979-11-30,60309.7
29,1979-12-31,56454.6
30,1980-01-31,52930.1
31,1980-02-29,43420.8
32,1980-03-31,56337.4
33,1980-04-30,62513.2
34,1980-05-31,58530.4
35,1980-06-30,62611.7
36,1980-07-31,62366.7
37,1980-08-31,51604.4
38,1980-09-30,54673.0
39,1980-10-31,60079.9
40,1980-11-30,57361.8
41,1980-12-31,60060.0
42,1981-01-31,53400.1
43,1981-02-28,44298.7
44,1981-03-31,59703.7
45,1981-04-30,62694.9
46,1981-05-31,57133.2
47,1981-06-30,63119.2
48,1981-07-31,56984.4
49,1981-08-31,58354.6
50,1981-09-30,60913.3
51,1981-10-31,56849.6
52,1981-11-30,55955.3
53,1981-12-31,57494.3
54,1982-01-31,52546.8
55,1982-02-28,41679.0
56,1982-03-31,52586.6
57,1982-04-30,58809.4
58,1982-05-31,56829.7
59,1982-06-30,61449.0
60,1982-07-31,52937.1
61,1982-08-31,49221.5
62,1982-09-30,59093.0
63,1982-10-31,50145.1
64,1982-11-30,54700.0
65,1982-12-31,52808.2
66,1983-01-31,47581.7
67,1983-02-28,46011.1
68,1983-03-31,55725.5
69,1983-04-30,59999.1
70,1983-05-31,58122.5
71,1983-06-30,56129.9
72,1983-07-31,54651.9
73,1983-08-31,55248.5
74,1983-09-30,60538.2
75,1983-10-31,59172.7
76,1983-11-30,61303.6
77,1983-12-31,58031.1
78,1984-01-31,56642.1
79,1984-02-29,46656.9
80,1984-03-31,60316.7
81,1984-04-30,69578.7
82,1984-05-31,64701.6
83,1984-06-30,63221.2
84,1984-07-31,56490.9
85,1984-08-31,58056.9
86,1984-09-30,63693.5
87,1984-10-31,63346.6
88,1984-11-30,66704.7
89,1984-12-31,65869.0
90,1985-01-31,56183.8
91,1985-02-28,43338.7
92,1985-03-31,55693.9
93,1985-04-30,58793.0
94,1985-05-31,49046.9
95,1985-06-30,61663.5
96,1985-07-31,51666.5
97,1985-08-31,49798.2
98,1985-09-30,54651.9
99,1985-10-31,58242.1
100,1985-11-30,53883.0
101,1985-12-31,52706.2
102,1986-01-31,48866.4
103,1986-02-28,37700.9
104,1986-03-31,51837.7
105,1986-04-30,58599.6
106,1986-05-31,52390.9
107,1986-06-30,54954.3
108,1986-07-31,53214.9
109,1986-08-31,52246.7
110,1986-09-30,61815.8
111,1986-10-31,55098.5
112,1986-11-30,55584.9
113,1986-12-31,57160.2
114,1987-01-31,55219.2
115,1987-02-28,43587.2
116,1987-03-31,58674.6
117,1987-04-30,60791.4
118,1987-05-31,61971.7
119,1987-06-30,64769.5
120,1987-07-31,59765.8
121,1987-08-31,52244.4
122,1987-09-30,64659.4
123,1987-10-31,60962.5
124,1987-11-30,55902.5
125,1987-12-31,62172.1
126,1988-01-31,48641.3
127,1988-02-29,47161.0
128,1988-03-31,59913.5
129,1988-04-30,62743.0
130,1988-05-31,61697.4
131,1988-06-30,63034.8
132,1988-07-31,58326.5
133,1988-08-31,58386.2
134,1988-09-30,64752.0
135,1988-10-31,61645.9
136,1988-11-30,62235.4
137,1988-12-31,64318.3
138,1989-01-31,52842.2
