,Timestamp,Value
0,1980-03-31,2783.2
1,1980-06-30,2914.2
2,1980-09-30,3045.2
3,1980-12-31,3107.4
4,1981-03-31,3200.6
5,1981-06-30,3340.6
6,1981-09-30,3562.2
7,1981-12-31,3655.0
8,1982-03-31,3732.6
9,1982-06-30,3854.8
10,1982-09-30,3999.8
11,1982-12-31,4143.8
12,1983-03-31,4059.4
13,1983-06-30,4219.8
14,1983-09-30,4300.0
15,1983-12-31,4335.0
16,1984-03-31,4385.4
17,1984-06-30,4415.8
18,1984-09-30,4465.6
19,1984-12-31,4551.0
20,1985-03-31,4715.2
21,1985-06-30,4755.0
22,1985-09-30,4750.4
23,1985-12-31,4883.2
24,1986-03-31,4920.2
25,1986-06-30,4932.2
26,1986-09-30,5063.0
27,1986-12-31,5110.4
28,1987-03-31,5164.2
29,1987-06-30,5294.0
30,1987-09-30,5284.4
31,1987-12-31,5424.6
32,1988-03-31,5567.4
33,1988-06-30,5681.2
34,1988-09-30,5793.4
35,1988-12-31,5852.4
36,1989-03-31,5961.6
37,1989-06-30,6171.2
38,1989-09-30,6275.8
39,1989-12-31,6335.0
40,1990-03-31,6519.8
41,1990-06-30,6583.4
42,1990-09-30,6767.2
43,1990-12-31,6885.8
44,1991-03-31,6891.0
45,1991-06-30,7002.8
46,1991-09-30,7095.0
47,1991-12-31,7132.6
48,1992-03-31,7197.8
49,1992-06-30,7248.8
50,1992-09-30,7384.8
51,1992-12-31,7409.6
