,Timestamp,Value
0,1976-06-30,7371.09
1,1976-09-30,7430.06
2,1976-12-31,8045.95
3,1977-03-31,7654.8
4,1977-06-30,7724.46
5,1977-09-30,7786.38
6,1977-12-31,7786.38
7,1978-03-31,7863.78
8,1978-06-30,7941.18
9,1978-09-30,7887.0
10,1978-12-31,7887.0
11,1979-03-31,7902.48
12,1979-06-30,7832.82
13,1979-09-30,7848.3
14,1979-12-31,7964.4
15,1980-03-31,8018.58
16,1980-06-30,8003.1
17,1980-09-30,7856.04
18,1980-12-31,7894.74
19,1981-03-31,7941.18
20,1981-06-30,7794.12
21,1981-09-30,7732.2
22,1981-12-31,7662.54
23,1982-03-31,7685.76
24,1982-06-30,7739.94
25,1982-09-30,7337.46
26,1982-12-31,7329.72
27,1983-03-31,7701.24
28,1983-06-30,7708.98
29,1983-09-30,7546.44
30,1983-12-31,7631.58
31,1984-03-31,7430.34
32,1984-06-30,7143.96
33,1984-09-30,7213.62
34,1984-12-31,7205.88
35,1985-03-31,6547.99
36,1985-06-30,6904.02
37,1985-09-30,6130.03
38,1985-12-31,5975.23
39,1986-03-31,6075.85
40,1986-06-30,6075.85
41,1986-09-30,6060.37
42,1986-12-31,5866.87
43,1987-03-31,5843.65
44,1987-06-30,5758.51
45,1987-09-30,5665.63
46,1987-12-31,5611.46
47,1988-03-31,5557.27
48,1988-06-30,5417.96
49,1988-09-30,5309.6
50,1988-12-31,5255.42
51,1989-03-31,5557.27
52,1989-06-30,5417.96
53,1989-09-30,5309.6
54,1989-12-31,5255.42
55,1990-03-31,5123.84
56,1990-06-30,5015.48
57,1990-09-30,4922.6
58,1990-12-31,4938.08
59,1991-03-31,5023.22
60,1991-06-30,5054.18
61,1991-09-30,5030.96
62,1991-12-31,5069.66
63,1992-03-31,5054.18
64,1992-06-30,4976.78
65,1992-09-30,4953.56
66,1992-12-31,4938.08
67,1993-03-31,4899.38
68,1993-06-30,4852.94
