,Timestamp,Value
0,1980-03-31,2598.0
1,1980-06-30,2730.0
2,1980-09-30,3057.5
3,1980-12-31,3085.0
4,1981-03-31,3286.0
5,1981-06-30,3499.5
6,1981-09-30,3588.0
7,1981-12-31,3839.0
8,1982-03-31,3829.0
9,1982-06-30,3833.5
10,1982-09-30,3658.5
11,1982-12-31,3591.5
12,1983-03-31,3369.0
13,1983-06-30,3353.5
14,1983-09-30,3568.0
15,1983-12-31,3633.0
16,1984-03-31,3882.0
17,1984-06-30,4024.5
18,1984-09-30,4195.5
19,1984-12-31,4343.0
20,1985-03-31,4603.5
21,1985-06-30,4815.0
22,1985-09-30,5194.5
23,1985-12-31,5115.0
24,1986-03-31,5176.0
25,1986-06-30,5146.0
26,1986-09-30,5318.5
27,1986-12-31,5733.5
28,1987-03-31,5663.0
29,1987-06-30,5935.0
30,1987-09-30,6163.0
31,1987-12-31,6513.5
32,1988-03-31,6973.5
33,1988-06-30,7532.0
34,1988-09-30,7632.5
35,1988-12-31,8324.5
36,1989-03-31,8851.5
37,1989-06-30,9015.0
38,1989-09-30,8978.0
39,1989-12-31,8632.5
40,1990-03-31,8394.5
41,1990-06-30,8117.5
42,1990-09-30,8045.0
43,1990-12-31,7938.5
44,1991-03-31,7507.0
45,1991-06-30,7310.0
46,1991-09-30,7007.5
47,1991-12-31,6820.5
48,1992-03-31,6835.0
49,1992-06-30,6867.5
50,1992-09-30,6759.5
51,1992-12-31,7567.0
