,Timestamp,Value
0,1975-11-30,104.6
1,1975-12-31,105.0
2,1976-01-31,104.5
3,1976-02-29,105.5
4,1976-03-31,105.9
5,1976-04-30,106.1
6,1976-05-31,106.8
7,1976-06-30,106.2
8,1976-07-31,106.4
9,1976-08-31,106.5
10,1976-09-30,107.5
11,1976-10-31,108.0
12,1976-11-30,108.4
13,1976-12-31,109.5
14,1977-01-31,110.1
15,1977-02-28,111.4
16,1977-03-31,112.1
17,1977-04-30,112.0
18,1977-05-31,112.2
19,1977-06-30,113.3
20,1977-07-31,114.4
21,1977-08-31,115.6
22,1977-09-30,117.1
23,1977-10-31,119.1
24,1977-11-30,120.7
25,1977-12-31,121.5
26,1978-01-31,121.7
27,1978-02-28,122.1
28,1978-03-31,122.9
29,1978-04-30,123.7
30,1978-05-31,124.2
31,1978-06-30,123.7
32,1978-07-31,124.3
33,1978-08-31,124.5
34,1978-09-30,125.0
35,1978-10-31,118.8
36,1978-11-30,118.9
37,1978-12-31,121.7
38,1979-01-31,123.1
39,1979-02-28,122.0
40,1979-03-31,123.2
41,1979-04-30,127.9
42,1979-05-31,121.8
43,1979-06-30,125.7
44,1979-07-31,129.8
45,1979-08-31,127.4
46,1979-09-30,121.4
47,1979-10-31,114.1
48,1979-11-30,111.9
49,1979-12-31,112.8
50,1980-01-31,112.3
51,1980-02-29,112.5
52,1980-03-31,112.7
53,1980-04-30,117.7
54,1980-05-31,113.6
55,1980-06-30,118.6
56,1980-07-31,122.6
57,1980-08-31,121.1
58,1980-09-30,117.3
