,Timestamp,Value
0,1980-03-31,4506.0
1,1980-06-30,4311.0
2,1980-09-30,4436.0
3,1980-12-31,4376.5
4,1981-03-31,4428.0
5,1981-06-30,4394.5
6,1981-09-30,4289.0
7,1981-12-31,4313.5
8,1982-03-31,4489.5
9,1982-06-30,4294.5
10,1982-09-30,4383.5
11,1982-12-31,4208.0
12,1983-03-31,4104.0
13,1983-06-30,4296.0
14,1983-09-30,4296.5
15,1983-12-31,4439.5
16,1984-03-31,4688.5
17,1984-06-30,4673.5
18,1984-09-30,4935.5
19,1984-12-31,4946.0
20,1985-03-31,4954.5
21,1985-06-30,4919.5
22,1985-09-30,5020.0
23,1985-12-31,5106.0
24,1986-03-31,4952.0
25,1986-06-30,5061.5
26,1986-09-30,5291.5
27,1986-12-31,5275.0
28,1987-03-31,5362.0
29,1987-06-30,5482.0
30,1987-09-30,5670.0
31,1987-12-31,5946.5
32,1988-03-31,5675.0
33,1988-06-30,5892.0
34,1988-09-30,6091.5
35,1988-12-31,6321.0
36,1989-03-31,6351.0
37,1989-06-30,6405.5
38,1989-09-30,6480.0
39,1989-12-31,6556.5
40,1990-03-31,6820.5
41,1990-06-30,6974.5
42,1990-09-30,7028.5
43,1990-12-31,7043.5
44,1991-03-31,7010.0
45,1991-06-30,7132.0
46,1991-09-30,7221.0
47,1991-12-31,7324.0
48,1992-03-31,7640.0
49,1992-06-30,7505.0
50,1992-09-30,7582.0
51,1992-12-31,7270.0
