,Timestamp,Value
0,1947-12-31,142.2
1,1948-12-31,162.3
2,1949-12-31,143.4
3,1950-12-31,257.1
4,1951-12-31,235.8
5,1952-12-31,188.1
6,1953-12-31,190.2
7,1954-12-31,298.2
8,1955-12-31,363.6
9,1956-12-31,325.2
10,1957-12-31,321.0
11,1958-12-31,391.8
12,1959-12-31,481.5
13,1960-12-31,416.7
14,1961-12-31,603.0
15,1962-12-31,499.2
16,1963-12-31,551.4
17,1964-12-31,613.5
18,1965-12-31,776.1
19,1966-12-31,956.4
20,1967-12-31,1351.2
21,1968-12-31,1593.6
22,1969-12-31,1488.6
23,1970-12-31,1361.7
24,1971-12-31,1774.8
25,1972-12-31,1893.0
26,1973-12-31,1716.9
27,1974-12-31,1453.8
28,1975-12-31,1869.6
29,1976-12-31,2110.8
30,1977-12-31,2106.9
31,1978-12-31,2845.2
32,1979-12-31,3255.0
33,1980-12-31,4645.8
34,1981-12-31,4773.0
35,1982-12-31,6724.2
36,1983-12-31,9043.8
37,1984-12-31,9135.3
38,1985-12-31,11113.8
39,1986-12-31,14501.4
40,1987-12-31,19131.3
41,1988-12-31,15759.9
42,1989-12-31,16271.7
43,1990-12-31,16001.4
44,1991-12-31,17409.3
45,1992-12-31,19650.3
46,1993-12-31,24874.5
