,Timestamp,Value
0,1978-02-28,0.56
1,1978-03-31,0.55
2,1978-04-30,0.79
3,1978-05-31,0.72
4,1978-06-30,0.79
5,1978-07-31,0.92
6,1978-08-31,0.86
7,1978-09-30,0.72
8,1978-10-31,0.85
9,1978-11-30,0.86
10,1978-12-31,0.82
11,1979-01-31,0.76
12,1979-02-28,0.77
13,1979-03-31,0.8
14,1979-04-30,0.72
15,1979-05-31,0.75
16,1979-06-30,0.65
17,1979-07-31,1.03
18,1979-08-31,1.03
19,1979-09-30,1.16
20,1979-10-31,1.06
21,1979-11-30,0.82
22,1979-12-31,1.23
23,1980-01-31,1.37
24,1980-02-29,1.34
25,1980-03-31,1.31
26,1980-04-30,0.85
27,1980-05-31,1.01
28,1980-06-30,1.13
29,1980-07-31,1.22
30,1980-08-31,1.38
31,1980-09-30,1.22
32,1980-10-31,1.35
33,1980-11-30,1.32
34,1980-12-31,1.18
35,1981-01-31,1.08
36,1981-02-28,1.57
37,1981-03-31,1.57
38,1981-04-30,1.58
39,1981-05-31,1.5
40,1981-06-30,1.3
41,1981-07-31,1.41
42,1981-08-31,1.72
43,1981-09-30,2.05
44,1981-10-31,1.72
45,1981-11-30,3.16
46,1981-12-31,1.6
47,1982-01-31,1.62
48,1982-02-28,1.64
49,1982-03-31,1.99
50,1982-04-30,1.91
51,1982-05-31,1.9
52,1982-06-30,1.81
53,1982-07-31,1.98
54,1982-08-31,2.2
55,1982-09-30,2.11
56,1982-10-31,2.29
57,1982-11-30,2.24
58,1982-12-31,2.19
59,1983-01-31,1.93
60,1983-02-28,1.83
61,1983-03-31,2.13
62,1983-04-30,2.1
63,1983-05-31,1.88
64,1983-06-30,2.02
65,1983-07-31,2.62
66,1983-08-31,2.22
67,1983-09-30,1.93
68,1983-10-31,1.89
69,1983-11-30,2.16
70,1983-12-31,2.08
71,1984-01-31,1.88
72,1984-02-29,2.03
73,1984-03-31,2.42
74,1984-04-30,2.32
75,1984-05-31,2.3
76,1984-06-30,2.27
77,1984-07-31,2.52
78,1984-08-31,3.25
79,1984-09-30,3.08
80,1984-10-31,2.81
