,Timestamp,Value
0,1977-12-31,2869.0
1,1978-01-31,2909.0
2,1978-02-28,3094.0
3,1978-03-31,3287.0
4,1978-04-30,3531.0
5,1978-05-31,3976.0
6,1978-06-30,4061.0
7,1978-07-31,4031.0
8,1978-08-31,3658.0
9,1978-09-30,3721.0
10,1978-10-31,3363.0
11,1978-11-30,3163.0
12,1978-12-31,2955.0
13,1979-01-31,2956.0
14,1979-02-28,3131.0
15,1979-03-31,3295.0
16,1979-04-30,3467.0
17,1979-05-31,4053.0
18,1979-06-30,4165.0
19,1979-07-31,3826.0
20,1979-08-31,3436.0
21,1979-09-30,3525.0
22,1979-10-31,3419.0
23,1979-11-30,3202.0
24,1979-12-31,3197.0
25,1980-01-31,3283.0
26,1980-02-29,3334.0
27,1980-03-31,3437.0
28,1980-04-30,3604.0
29,1980-05-31,3895.0
30,1980-06-30,4024.0
31,1980-07-31,3851.0
32,1980-08-31,3563.0
33,1980-09-30,3536.0
34,1980-10-31,3224.0
35,1980-11-30,2959.0
36,1980-12-31,2888.0
37,1981-01-31,2890.0
38,1981-02-28,2988.0
39,1981-03-31,3171.0
40,1981-04-30,3622.0
41,1981-05-31,3869.0
42,1981-06-30,4090.0
43,1981-07-31,3886.0
44,1981-08-31,3626.0
45,1981-09-30,3524.0
46,1981-10-31,3156.0
47,1981-11-30,2856.0
48,1981-12-31,2853.0
49,1982-01-31,2802.0
50,1982-02-28,2897.0
51,1982-03-31,3273.0
52,1982-04-30,3415.0
53,1982-05-31,3780.0
54,1982-06-30,3931.0
55,1982-07-31,3842.0
56,1982-08-31,3396.0
57,1982-09-30,3447.0
58,1982-10-31,3081.0
59,1982-11-30,2850.0
60,1982-12-31,2672.0
61,1983-01-31,2709.0
62,1983-02-28,2804.0
63,1983-03-31,3140.0
64,1983-04-30,3478.0
65,1983-05-31,3820.0
66,1983-06-30,3790.0
67,1983-07-31,3682.0
68,1983-08-31,3326.0
69,1983-09-30,3408.0
70,1983-10-31,3181.0
71,1983-11-30,2914.0
