,Timestamp,Value
0,1978-06-30,839.0
1,1978-09-30,835.0
2,1978-12-31,839.0
3,1979-03-31,869.0
4,1979-06-30,840.0
5,1979-09-30,846.0
6,1979-12-31,879.0
7,1980-03-31,871.0
8,1980-06-30,853.0
9,1980-09-30,860.0
10,1980-12-31,871.0
11,1981-03-31,874.0
12,1981-06-30,865.0
13,1981-09-30,878.0
14,1981-12-31,880.0
15,1982-03-31,870.0
16,1982-06-30,861.0
17,1982-09-30,884.0
18,1982-12-31,878.0
19,1983-03-31,886.0
20,1983-06-30,882.0
21,1983-09-30,892.0
22,1983-12-31,881.0
23,1984-03-31,889.0
24,1984-06-30,867.0
25,1984-09-30,847.0
26,1984-12-31,890.0
27,1985-03-31,979.0
28,1985-06-30,934.0
29,1985-09-30,927.0
30,1985-12-31,918.0
31,1986-03-31,889.0
32,1986-06-30,870.0
33,1986-09-30,922.0
34,1986-12-31,890.0
35,1987-03-31,896.0
36,1987-06-30,873.0
37,1987-09-30,882.0
38,1987-12-31,870.0
39,1988-03-31,840.0
40,1988-06-30,850.0
