,Timestamp,Value
0,1980-03-31,4975.44
1,1980-06-30,4966.56
2,1980-09-30,5057.28
3,1980-12-31,5108.24
4,1981-03-31,5140.8
5,1981-06-30,5163.36
6,1981-09-30,5137.52
7,1981-12-31,5128.64
8,1982-03-31,5019.6
9,1982-06-30,5014.56
10,1982-09-30,5003.92
11,1982-12-31,4987.2
12,1983-03-31,5077.44
13,1983-06-30,5139.44
14,1983-09-30,5226.48
15,1983-12-31,5268.96
16,1984-03-31,5344.0
17,1984-06-30,5397.76
18,1984-09-30,5415.28
19,1984-12-31,5511.28
20,1985-03-31,5569.52
21,1985-06-30,5638.96
22,1985-09-30,5757.68
23,1985-12-31,5827.68
24,1986-03-31,5844.56
25,1986-06-30,5913.44
26,1986-09-30,6018.88
27,1986-12-31,6021.36
28,1987-03-31,6073.44
29,1987-06-30,6179.52
30,1987-09-30,6254.08
31,1987-12-31,6329.2
32,1988-03-31,6376.48
33,1988-06-30,6468.56
34,1988-09-30,6508.16
35,1988-12-31,6590.88
36,1989-03-31,6620.24
37,1989-06-30,6722.4
38,1989-09-30,6711.68
39,1989-12-31,6726.88
40,1990-03-31,6823.76
41,1990-06-30,6743.6
42,1990-09-30,6758.64
43,1990-12-31,6708.64
44,1991-03-31,6579.52
45,1991-06-30,6666.32
46,1991-09-30,6674.64
47,1991-12-31,6666.48
48,1992-03-31,6669.52
49,1992-06-30,6700.56
50,1992-09-30,6747.68
51,1992-12-31,6747.92
