,Timestamp,Value
0,1947-12-31,1359.8
1,1948-12-31,1494.4
2,1949-12-31,1378.4
3,1950-12-31,1411.8
4,1951-12-31,1608.8
5,1952-12-31,1610.6
6,1953-12-31,1627.0
7,1954-12-31,1476.8
8,1955-12-31,1528.2
9,1956-12-31,1620.4
10,1957-12-31,1647.6
11,1958-12-31,1508.8
12,1959-12-31,1541.0
13,1960-12-31,1513.2
14,1961-12-31,1454.2
15,1962-12-31,1483.4
16,1963-12-31,1490.4
17,1964-12-31,1547.6
18,1965-12-31,1570.0
19,1966-12-31,1624.4
20,1967-12-31,1642.2
21,1968-12-31,1716.4
22,1969-12-31,1807.6
23,1970-12-31,1930.0
24,1971-12-31,2011.6
25,1972-12-31,2116.0
26,1973-12-31,2319.0
27,1974-12-31,2614.6
28,1975-12-31,2641.4
29,1976-12-31,3579.2
30,1977-12-31,3859.8
31,1978-12-31,4226.0
32,1979-12-31,4818.6
33,1980-12-31,5270.2
34,1981-12-31,5716.6
35,1982-12-31,5414.2
36,1983-12-31,4994.2
37,1984-12-31,5160.8
38,1985-12-31,5051.6
39,1986-12-31,4930.4
40,1987-12-31,4776.2
41,1988-12-31,4976.6
42,1989-12-31,5007.6
43,1990-12-31,4947.2
44,1991-12-31,5612.4
45,1992-12-31,5063.2
46,1993-12-31,4903.0
