,Timestamp,Value
0,1967-03-31,1526.0
1,1967-06-30,1502.0
2,1967-09-30,1500.0
3,1967-12-31,1648.0
4,1968-03-31,1778.0
5,1968-06-30,1992.0
6,1968-09-30,2036.0
7,1968-12-31,2248.0
8,1969-03-31,2194.0
9,1969-06-30,2436.0
10,1969-09-30,2598.0
11,1969-12-31,2800.0
12,1970-03-31,2558.0
13,1970-06-30,2482.0
14,1970-09-30,2260.0
15,1970-12-31,2046.0
16,1971-03-31,2048.0
17,1971-06-30,2244.0
18,1971-09-30,2524.0
19,1971-12-31,2548.0
20,1972-03-31,2692.0
21,1972-06-30,2816.0
22,1972-09-30,2874.0
23,1972-12-31,3050.0
24,1973-03-31,3268.0
25,1973-06-30,3454.0
26,1973-09-30,3408.0
27,1973-12-31,3630.0
28,1974-03-31,3406.0
29,1974-06-30,3382.0
30,1974-09-30,3514.0
31,1974-12-31,3356.0
32,1975-03-31,2448.0
33,1975-06-30,2538.0
34,1975-09-30,2820.0
35,1975-12-31,3124.0
36,1976-03-31,3184.0
37,1976-06-30,3298.0
38,1976-09-30,3516.0
39,1976-12-31,3522.0
40,1977-03-31,3210.0
41,1977-06-30,3864.0
42,1977-09-30,4216.0
43,1977-12-31,4444.0
44,1978-03-31,4504.0
45,1978-06-30,4582.0
46,1978-09-30,4674.0
47,1978-12-31,4706.0
48,1979-03-31,4642.0
49,1979-06-30,5576.0
50,1979-09-30,5274.0
51,1979-12-31,4796.0
52,1980-03-31,4846.0
53,1980-06-30,4480.0
54,1980-09-30,3666.0
55,1980-12-31,4354.0
56,1981-03-31,4742.0
57,1981-06-30,5204.0
58,1981-09-30,5612.0
59,1981-12-31,5264.0
60,1982-03-31,4152.0
61,1982-06-30,4196.0
62,1982-09-30,4820.0
63,1982-12-31,4816.0
64,1983-03-31,4902.0
65,1983-06-30,5462.0
66,1983-09-30,6264.0
67,1983-12-31,6716.0
68,1984-03-31,6666.0
69,1984-06-30,6740.0
70,1984-09-30,6858.0
71,1984-12-31,7616.0
