,Timestamp,Value
0,1900-01-31,48.0
1,1900-02-28,38.0
2,1900-03-31,47.0
3,1900-04-30,34.0
4,1900-05-31,40.0
5,1900-06-30,34.0
6,1900-07-31,41.0
7,1900-08-31,61.0
8,1900-09-30,41.0
9,1900-10-31,41.0
10,1900-11-30,50.0
11,1900-12-31,44.0
12,1901-01-31,51.0
13,1901-02-28,46.0
14,1901-03-31,49.0
15,1901-04-30,47.0
16,1901-05-31,75.0
17,1901-06-30,18.0
18,1901-07-31,9.0
19,1901-08-31,40.0
20,1901-09-30,50.0
21,1901-10-31,23.0
22,1901-11-30,31.0
23,1901-12-31,51.0
24,1902-01-31,33.0
25,1902-02-28,46.0
26,1902-03-31,37.0
27,1902-04-30,38.0
28,1902-05-31,53.0
29,1902-06-30,53.0
30,1902-07-31,32.0
31,1902-08-31,50.0
32,1902-09-30,40.0
33,1902-10-31,41.0
34,1902-11-30,38.0
35,1902-12-31,40.0
36,1903-01-31,43.0
37,1903-02-28,45.0
38,1903-03-31,37.0
39,1903-04-30,41.0
40,1903-05-31,42.0
41,1903-06-30,47.0
42,1903-07-31,52.0
43,1903-08-31,49.0
44,1903-09-30,32.0
45,1903-10-31,42.0
46,1903-11-30,42.0
47,1903-12-31,33.0
48,1904-01-31,61.0
49,1904-02-29,48.0
50,1904-03-31,40.0
51,1904-04-30,45.0
52,1904-05-31,58.0
53,1904-06-30,57.0
54,1904-07-31,38.0
55,1904-08-31,51.0
56,1904-09-30,40.0
57,1904-10-31,59.0
58,1904-11-30,35.0
59,1904-12-31,62.0
60,1905-01-31,42.0
61,1905-02-28,31.0
62,1905-03-31,31.0
63,1905-04-30,47.0
64,1905-05-31,55.0
65,1905-06-30,41.0
66,1905-07-31,29.0
67,1905-08-31,44.0
68,1905-09-30,47.0
69,1905-10-31,48.0
70,1905-11-30,43.0
71,1905-12-31,43.0
