,Timestamp,Value
0,1971-12-31,77.0
1,1972-03-31,78.0
2,1972-06-30,76.0
3,1972-09-30,91.0
4,1972-12-31,91.0
5,1973-03-31,87.0
6,1973-06-30,82.0
7,1973-09-30,96.0
8,1973-12-31,101.0
9,1974-03-31,99.0
10,1974-06-30,93.0
11,1974-09-30,107.0
12,1974-12-31,111.0
13,1975-03-31,110.0
14,1975-06-30,104.0
15,1975-09-30,119.0
16,1975-12-31,121.0
17,1976-03-31,127.0
18,1976-06-30,123.0
19,1976-09-30,135.0
20,1976-12-31,142.0
21,1977-03-31,147.0
22,1977-06-30,139.0
23,1977-09-30,157.0
24,1977-12-31,152.0
25,1978-03-31,161.0
26,1978-06-30,146.0
27,1978-09-30,159.0
28,1978-12-31,163.0
29,1979-03-31,167.0
30,1979-06-30,152.0
31,1979-09-30,180.0
32,1979-12-31,186.0
33,1980-03-31,194.0
34,1980-06-30,181.0
35,1980-09-30,204.0
36,1980-12-31,209.0
37,1981-03-31,219.0
38,1981-06-30,198.0
39,1981-09-30,219.0
40,1981-12-31,209.0
41,1982-03-31,218.0
42,1982-06-30,207.0
43,1982-09-30,229.0
