,Timestamp,Value
0,1957-12-31,86.0
1,1958-12-31,86.0
2,1959-12-31,71.0
3,1960-12-31,66.0
4,1961-12-31,80.0
5,1962-12-31,87.0
6,1963-12-31,100.0
7,1964-12-31,101.0
8,1965-12-31,105.0
9,1966-12-31,102.0
10,1967-12-31,108.0
11,1968-12-31,119.0
12,1969-12-31,118.0
13,1970-12-31,113.0
14,1971-12-31,105.0
15,1972-12-31,105.0
16,1973-12-31,103.0
17,1974-12-31,99.0
18,1975-12-31,98.0
19,1976-12-31,101.0
20,1977-12-31,100.0
21,1978-12-31,107.0
22,1979-12-31,88.0
23,1980-12-31,70.0
24,1981-12-31,63.0
25,1982-12-31,59.0
26,1983-12-31,50.0
27,1984-12-31,54.0
28,1985-12-31,83.0
29,1986-12-31,90.0
30,1987-12-31,96.0
31,1988-12-31,109.0
32,1989-12-31,118.0
33,1990-12-31,126.0
34,1991-12-31,129.0
35,1992-12-31,133.0
36,1993-12-31,140.0
37,1994-12-31,148.0
38,1995-12-31,155.0
39,1996-12-31,161.0
