,Timestamp,Value
0,1979-06-30,6753.75
1,1979-09-30,6719.12
2,1979-12-31,6705.27
3,1980-03-31,6615.22
4,1980-06-30,6566.73
5,1980-09-30,6511.31
6,1980-12-31,6539.02
7,1981-03-31,6469.75
8,1981-06-30,6435.12
9,1981-09-30,6379.7
10,1981-12-31,6400.48
11,1982-03-31,6290.76
12,1982-06-30,6303.87
13,1982-09-30,6297.31
14,1982-12-31,6264.55
15,1983-03-31,6120.38
16,1983-06-30,6146.6
17,1983-09-30,6153.15
18,1983-12-31,6179.36
19,1984-03-31,6074.51
20,1984-06-30,6113.83
21,1984-09-30,6135.67
22,1984-12-31,6159.7
23,1985-03-31,6067.96
24,1985-06-30,6067.96
25,1985-09-30,6067.96
26,1985-12-31,6067.96
27,1986-03-31,6043.69
28,1986-06-30,6031.55
29,1986-09-30,6019.42
30,1986-12-31,6019.42
31,1987-03-31,5928.4
32,1987-06-30,5891.99
33,1987-09-30,5849.51
34,1987-12-31,5849.51
35,1988-03-31,5758.5
36,1988-06-30,5716.02
37,1988-09-30,5697.81
38,1988-12-31,5697.81
39,1989-03-31,5570.39
40,1989-06-30,5521.85
41,1989-09-30,5467.23
42,1989-12-31,5400.49
