,Timestamp,Value
0,1977-12-31,712.0
1,1978-01-31,532.0
2,1978-02-28,781.0
3,1978-03-31,560.0
4,1978-04-30,795.0
5,1978-05-31,433.0
6,1978-06-30,512.0
7,1978-07-31,484.0
8,1978-08-31,740.0
9,1978-09-30,700.0
10,1978-10-31,668.0
11,1978-11-30,433.0
12,1978-12-31,577.0
13,1979-01-31,557.0
14,1979-02-28,510.0
15,1979-03-31,538.0
16,1979-04-30,467.0
17,1979-05-31,559.0
18,1979-06-30,597.0
19,1979-07-31,642.0
20,1979-08-31,538.0
21,1979-09-30,532.0
22,1979-10-31,444.0
23,1979-11-30,357.0
24,1979-12-31,412.0
25,1980-01-31,427.0
26,1980-02-29,582.0
27,1980-03-31,546.0
28,1980-04-30,407.0
29,1980-05-31,499.0
30,1980-06-30,505.0
31,1980-07-31,512.0
32,1980-08-31,507.0
33,1980-09-30,491.0
34,1980-10-31,500.0
35,1980-11-30,475.0
36,1980-12-31,401.0
37,1981-01-31,407.0
38,1981-02-28,464.0
39,1981-03-31,467.0
40,1981-04-30,410.0
41,1981-05-31,437.0
42,1981-06-30,412.0
43,1981-07-31,201.0
44,1981-08-31,576.0
45,1981-09-30,389.0
46,1981-10-31,354.0
47,1981-11-30,383.0
48,1981-12-31,422.0
49,1982-01-31,372.0
50,1982-02-28,22.0
51,1982-03-31,710.0
52,1982-04-30,278.0
53,1982-05-31,558.0
54,1982-06-30,260.0
55,1982-07-31,502.0
56,1982-08-31,255.0
57,1982-09-30,190.0
58,1982-10-31,304.0
59,1982-11-30,306.0
60,1982-12-31,192.0
61,1983-01-31,442.0
62,1983-02-28,331.0
63,1983-03-31,189.0
64,1983-04-30,484.0
65,1983-05-31,212.0
66,1983-06-30,256.0
67,1983-07-31,296.0
68,1983-08-31,323.0
69,1983-09-30,328.0
70,1983-10-31,342.0
71,1983-11-30,207.0
72,1983-12-31,98.0
73,1984-01-31,384.0
74,1984-02-29,276.0
75,1984-03-31,199.0
76,1984-04-30,323.0
77,1984-05-31,284.0
