,Timestamp,Value
0,1900-01-31,1424.0
1,1900-02-28,1666.0
2,1900-03-31,2175.0
3,1900-04-30,1690.0
4,1900-05-31,1106.0
5,1900-06-30,1724.0
6,1900-07-31,1267.0
7,1900-08-31,1697.0
8,1900-09-30,1916.0
9,1900-10-31,1529.0
10,1900-11-30,1194.0
11,1900-12-31,1541.0
12,1901-01-31,1090.0
13,1901-02-28,1032.0
14,1901-03-31,974.0
15,1901-04-30,646.0
16,1901-05-31,871.0
17,1901-06-30,683.0
18,1901-07-31,761.0
19,1901-08-31,829.0
20,1901-09-30,1553.0
21,1901-10-31,1250.0
22,1901-11-30,1175.0
23,1901-12-31,2028.0
24,1902-01-31,1732.0
25,1902-02-28,1974.0
26,1902-03-31,2834.0
27,1902-04-30,1888.0
28,1902-05-31,2120.0
29,1902-06-30,1902.0
30,1902-07-31,2455.0
31,1902-08-31,1954.0
32,1902-09-30,2504.0
33,1902-10-31,2017.0
34,1902-11-30,1634.0
35,1902-12-31,2528.0
36,1903-01-31,2210.0
37,1903-02-28,2082.0
38,1903-03-31,2695.0
39,1903-04-30,2233.0
40,1903-05-31,2544.0
41,1903-06-30,1796.0
42,1903-07-31,2475.0
43,1903-08-31,2162.0
44,1903-09-30,2489.0
45,1903-10-31,1936.0
46,1903-11-30,1898.0
47,1903-12-31,2533.0
48,1904-01-31,2434.0
49,1904-02-29,1520.0
50,1904-03-31,1802.0
51,1904-04-30,1878.0
52,1904-05-31,1763.0
53,1904-06-30,2148.0
54,1904-07-31,1974.0
55,1904-08-31,2035.0
56,1904-09-30,2379.0
57,1904-10-31,2015.0
58,1904-11-30,1940.0
59,1904-12-31,2533.0
60,1905-01-31,2086.0
61,1905-02-28,2043.0
62,1905-03-31,1915.0
63,1905-04-30,1695.0
64,1905-05-31,1645.0
65,1905-06-30,1540.0
66,1905-07-31,1518.0
67,1905-08-31,1795.0
68,1905-09-30,1901.0
69,1905-10-31,1371.0
70,1905-11-30,1277.0
71,1905-12-31,1802.0
72,1906-01-31,1366.0
73,1906-02-28,1552.0
74,1906-03-31,1955.0
75,1906-04-30,1772.0
76,1906-05-31,1727.0
77,1906-06-30,1915.0
78,1906-07-31,2178.0
79,1906-08-31,2041.0
80,1906-09-30,2529.0
81,1906-10-31,2259.0
82,1906-11-30,1934.0
83,1906-12-31,2518.0
84,1907-01-31,2018.0
85,1907-02-28,2218.0
86,1907-03-31,2609.0
87,1907-04-30,2231.0
88,1907-05-31,1780.0
