,Timestamp,Value
0,1948-12-31,107.8
1,1949-12-31,84.5
2,1950-12-31,215.8
3,1951-12-31,555.0
4,1952-12-31,574.1
5,1953-12-31,380.55
6,1954-12-31,315.45
7,1955-12-31,466.15
8,1956-12-31,607.05
9,1957-12-31,397.35
10,1958-12-31,505.5
11,1959-12-31,510.2
12,1960-12-31,568.65
13,1961-12-31,670.9
14,1962-12-31,748.15
15,1963-12-31,881.85
16,1964-12-31,898.5
17,1965-12-31,1110.65
18,1966-12-31,1361.65
19,1967-12-31,1345.0
20,1968-12-31,1358.4
21,1969-12-31,1100.25
22,1970-12-31,1058.05
23,1971-12-31,1077.65
24,1972-12-31,1192.1
25,1973-12-31,1352.2
26,1974-12-31,1635.2
27,1975-12-31,1449.75
28,1976-12-31,1799.6
29,1977-12-31,1946.1
30,1978-12-31,2490.95
31,1979-12-31,3378.05
32,1980-12-31,3481.2
33,1981-12-31,3746.1
34,1982-12-31,4458.4
35,1983-12-31,4582.35
36,1984-12-31,5243.15
37,1985-12-31,5548.4
38,1986-12-31,5541.8
39,1987-12-31,6061.2
40,1988-12-31,7356.4
41,1989-12-31,8681.75
42,1990-12-31,7298.25
43,1991-12-31,6632.2
44,1992-12-31,5177.35
