,Timestamp,Value
0,1978-02-28,187.0
1,1978-03-31,201.0
2,1978-04-30,205.0
3,1978-05-31,223.0
4,1978-06-30,222.0
5,1978-07-31,245.0
6,1978-08-31,225.0
7,1978-09-30,252.0
8,1978-10-31,221.0
9,1978-11-30,208.0
10,1978-12-31,281.0
11,1979-01-31,261.0
12,1979-02-28,203.0
13,1979-03-31,240.0
14,1979-04-30,118.7
15,1979-05-31,143.4
16,1979-06-30,150.1
17,1979-07-31,134.8
18,1979-08-31,150.8
19,1979-09-30,150.8
20,1979-10-31,131.4
21,1979-11-30,128.5
22,1979-12-31,147.8
23,1980-01-31,124.6
24,1980-02-29,124.3
25,1980-03-31,144.2
26,1980-04-30,145.2
27,1980-05-31,124.7
28,1980-06-30,144.5
29,1980-07-31,149.7
30,1980-08-31,125.6
31,1980-09-30,145.5
32,1980-10-31,133.9
33,1980-11-30,134.1
34,1980-12-31,161.2
35,1981-01-31,159.3
36,1981-02-28,153.6
37,1981-03-31,154.1
38,1981-04-30,167.5
39,1981-05-31,201.8
40,1981-06-30,188.8
41,1981-07-31,197.0
42,1981-08-31,189.8
43,1981-09-30,189.7
44,1981-10-31,169.0
45,1981-11-30,199.6
46,1981-12-31,217.2
47,1982-01-31,246.3
48,1982-02-28,203.4
49,1982-03-31,242.5
50,1982-04-30,242.2
51,1982-05-31,278.7
52,1982-06-30,246.8
53,1982-07-31,273.7
54,1982-08-31,252.0
55,1982-09-30,262.5
56,1982-10-31,233.9
57,1982-11-30,262.8
58,1982-12-31,267.1
59,1983-01-31,274.8
60,1983-02-28,246.6
61,1983-03-31,291.0
62,1983-04-30,266.0
