,Timestamp,Value
0,1973-12-31,1361.0
1,1974-01-31,1278.0
2,1974-02-28,1443.0
3,1974-03-31,1524.0
4,1974-04-30,1483.0
5,1974-05-31,1404.0
6,1974-06-30,1450.0
7,1974-07-31,1517.0
8,1974-08-31,1324.0
9,1974-09-30,1533.0
10,1974-10-31,1622.0
11,1974-11-30,1564.0
12,1974-12-31,1244.0
13,1975-01-31,1456.0
14,1975-02-28,1534.0
15,1975-03-31,1689.0
16,1975-04-30,1641.0
17,1975-05-31,1588.0
18,1975-06-30,1614.0
19,1975-07-31,1639.0
20,1975-08-31,1763.0
21,1975-09-30,1779.0
22,1975-10-31,1622.0
23,1975-11-30,1491.0
24,1975-12-31,1603.0
25,1976-01-31,1820.0
26,1976-02-29,1517.0
27,1976-03-31,1448.0
28,1976-04-30,1467.0
29,1976-05-31,1550.0
30,1976-06-30,1562.0
31,1976-07-31,1569.0
32,1976-08-31,1455.0
33,1976-09-30,1524.0
34,1976-10-31,1486.0
35,1976-11-30,1484.0
36,1976-12-31,1361.0
37,1977-01-31,1433.0
38,1977-02-28,1423.0
39,1977-03-31,1438.0
40,1977-04-30,1478.0
41,1977-05-31,1488.0
42,1977-06-30,1529.0
43,1977-07-31,1432.0
44,1977-08-31,1482.0
45,1977-09-30,1452.0
46,1977-10-31,1460.0
47,1977-11-30,1656.0
48,1977-12-31,1370.0
49,1978-01-31,1378.0
50,1978-02-28,1394.0
51,1978-03-31,1352.0
52,1978-04-30,1265.0
53,1978-05-31,1194.0
54,1978-06-30,1086.0
55,1978-07-31,1119.0
56,1978-08-31,1046.0
57,1978-09-30,843.0
58,1978-10-31,961.0
59,1978-11-30,990.0
60,1978-12-31,1067.0
61,1979-01-31,1123.0
62,1979-02-28,1056.0
63,1979-03-31,1091.0
64,1979-04-30,1304.0
65,1979-05-31,1248.0
66,1979-06-30,1364.0
67,1979-07-31,1407.0
68,1979-08-31,1421.0
69,1979-09-30,1491.0
70,1979-10-31,1538.0
71,1979-11-30,1308.0
72,1979-12-31,1380.0
73,1980-01-31,1520.0
74,1980-02-29,1466.0
75,1980-03-31,1554.0
76,1980-04-30,1408.0
77,1980-05-31,1405.0
78,1980-06-30,1512.0
79,1980-07-31,1495.0
80,1980-08-31,1556.0
81,1980-09-30,1569.0
82,1980-10-31,1630.0
83,1980-11-30,1548.0
84,1980-12-31,1769.0
85,1981-01-31,1705.0
86,1981-02-28,1561.0
87,1981-03-31,1524.0
88,1981-04-30,1583.0
89,1981-05-31,1528.0
90,1981-06-30,1368.0
91,1981-07-31,1358.0
92,1981-08-31,1507.0
93,1981-09-30,1381.0
94,1981-10-31,1229.0
95,1981-11-30,1327.0
96,1981-12-31,1085.0
97,1982-01-31,1305.0
98,1982-02-28,1319.0
99,1982-03-31,1264.0
100,1982-04-30,1290.0
101,1982-05-31,1385.0
102,1982-06-30,1517.0
103,1982-07-31,1399.0
104,1982-08-31,1534.0
105,1982-09-30,1580.0
106,1982-10-31,1647.0
107,1982-11-30,1893.0
108,1982-12-31,1828.0
109,1983-01-31,1741.0
110,1983-02-28,1910.0
111,1983-03-31,1986.0
112,1983-04-30,2049.0
113,1983-05-31,2026.0
114,1983-06-30,2083.0
115,1983-07-31,2158.0
116,1983-08-31,2041.0
117,1983-09-30,2128.0
118,1983-10-31,2182.0
119,1983-11-30,2295.0
120,1983-12-31,2494.0
121,1984-01-31,2390.0
122,1984-02-29,2334.0
123,1984-03-31,2249.0
124,1984-04-30,2221.0
125,1984-05-31,2254.0
126,1984-06-30,2252.0
127,1984-07-31,2382.0
128,1984-08-31,2481.0
129,1984-09-30,2485.0
130,1984-10-31,2421.0
131,1984-11-30,2366.0
132,1984-12-31,2481.0
133,1985-01-31,2289.0
134,1985-02-28,2365.0
135,1985-03-31,2084.0
136,1985-04-30,2266.0
137,1985-05-31,2067.0
138,1985-06-30,2123.0
139,1985-07-31,2051.0
140,1985-08-31,1874.0
141,1985-09-30,1677.0
142,1985-10-31,1724.0
143,1985-11-30,1526.0
