,Timestamp,Value
0,1971-12-31,1751.0
1,1972-12-31,1681.0
2,1973-12-31,1704.0
3,1974-12-31,1698.0
4,1975-12-31,1680.0
5,1976-12-31,1672.0
6,1977-12-31,1749.0
7,1978-12-31,1914.0
8,1979-12-31,2120.0
9,1980-12-31,2605.0
10,1981-12-31,3004.0
11,1982-12-31,3621.0
12,1983-12-31,3840.0
13,1984-12-31,3821.0
14,1985-12-31,3800.0
15,1986-12-31,3827.0
16,1987-12-31,4197.0
17,1988-12-31,4687.0
18,1989-12-31,5038.0
19,1990-12-31,5421.0
20,1991-12-31,5640.0
21,1992-12-31,5322.0
22,1993-12-31,5289.0
23,1994-12-31,4661.0
24,1995-12-31,4579.0
