,Timestamp,Value
0,1975-09-30,6.78
1,1975-10-31,6.82
2,1975-11-30,6.86
3,1975-12-31,6.5
4,1976-01-31,6.57
5,1976-02-29,6.9
6,1976-03-31,6.05
7,1976-04-30,6.8
8,1976-05-31,6.79
9,1976-06-30,6.51
10,1976-07-31,5.87
11,1976-08-31,6.11
12,1976-09-30,5.67
13,1976-10-31,6.01
14,1976-11-30,6.02
15,1976-12-31,5.82
16,1977-01-31,6.14
17,1977-02-28,6.26
18,1977-03-31,5.97
19,1977-04-30,6.18
20,1977-05-31,6.08
21,1977-06-30,6.28
22,1977-07-31,6.38
23,1977-08-31,6.31
24,1977-09-30,5.77
25,1977-10-31,5.45
26,1977-11-30,6.44
27,1977-12-31,5.78
28,1978-01-31,6.35
29,1978-02-28,6.85
30,1978-03-31,6.58
31,1978-04-30,6.81
32,1978-05-31,7.51
33,1978-06-30,7.68
34,1978-07-31,7.81
35,1978-08-31,8.05
36,1978-09-30,7.58
37,1978-10-31,8.03
38,1978-11-30,8.37
39,1978-12-31,8.16
40,1979-01-31,8.53
41,1979-02-28,8.62
42,1979-03-31,8.46
43,1979-04-30,8.43
44,1979-05-31,8.85
45,1979-06-30,8.66
46,1979-07-31,8.59
47,1979-08-31,8.71
48,1979-09-30,8.34
49,1979-10-31,8.35
50,1979-11-30,8.58
51,1979-12-31,8.04
52,1980-01-31,8.41
53,1980-02-29,8.49
54,1980-03-31,8.12
55,1980-04-30,7.73
56,1980-05-31,8.31
