,Timestamp,Value
0,1978-05-31,1068.0
1,1978-06-30,947.0
2,1978-07-31,1307.0
3,1978-08-31,1363.0
4,1978-09-30,1279.0
5,1978-10-31,1270.0
6,1978-11-30,1445.0
7,1978-12-31,1453.0
8,1979-01-31,1936.0
9,1979-02-28,1706.0
10,1979-03-31,1733.0
11,1979-04-30,1452.0
12,1979-05-31,1973.0
13,1979-06-30,1107.0
14,1979-07-31,1407.0
15,1979-08-31,1480.0
16,1979-09-30,1517.0
17,1979-10-31,1419.0
18,1979-11-30,1716.0
19,1979-12-31,1515.0
20,1980-01-31,1734.0
21,1980-02-29,1565.0
22,1980-03-31,1522.0
23,1980-04-30,1393.0
24,1980-05-31,1245.0
25,1980-06-30,1043.0
26,1980-07-31,1235.0
27,1980-08-31,1563.0
28,1980-09-30,1568.0
29,1980-10-31,1601.0
30,1980-11-30,1300.0
31,1980-12-31,1380.0
32,1981-01-31,1618.0
33,1981-02-28,1452.0
34,1981-03-31,1393.0
35,1981-04-30,1232.0
36,1981-05-31,1129.0
37,1981-06-30,1217.0
38,1981-07-31,1438.0
39,1981-08-31,1724.0
40,1981-09-30,1733.0
41,1981-10-31,1687.0
42,1981-11-30,1710.0
43,1981-12-31,1597.0
44,1982-01-31,1797.0
45,1982-02-28,1839.0
46,1982-03-31,1804.0
47,1982-04-30,1905.0
48,1982-05-31,1709.0
49,1982-06-30,1831.0
50,1982-07-31,1823.0
51,1982-08-31,2005.0
52,1982-09-30,1872.0
53,1982-10-31,1878.0
54,1982-11-30,1803.0
55,1982-12-31,1852.0
56,1983-01-31,2076.0
57,1983-02-28,1794.0
58,1983-03-31,1460.0
59,1983-04-30,1076.0
60,1983-05-31,1440.0
61,1983-06-30,1584.0
62,1983-07-31,1615.0
63,1983-08-31,1949.0
64,1983-09-30,2163.0
65,1983-10-31,1986.0
66,1983-11-30,1872.0
67,1983-12-31,2120.0
68,1984-01-31,2324.0
69,1984-02-29,1893.0
70,1984-03-31,2081.0
71,1984-04-30,1844.0
72,1984-05-31,1712.0
73,1984-06-30,1536.0
74,1984-07-31,1958.0
75,1984-08-31,1881.0
76,1984-09-30,2005.0
77,1984-10-31,1975.0
78,1984-11-30,1953.0
79,1984-12-31,2062.0
80,1985-01-31,2110.0
81,1985-02-28,2107.0
82,1985-03-31,2105.0
