,Timestamp,Value
0,1971-12-31,4096.86
1,1972-12-31,4558.41
2,1973-12-31,4783.48
3,1974-12-31,4887.76
4,1975-12-31,5305.0
5,1976-12-31,5813.8
6,1977-12-31,6278.82
7,1978-12-31,6564.87
8,1979-12-31,6830.67
9,1980-12-31,6722.89
10,1981-12-31,6853.93
11,1982-12-31,6932.35
12,1983-12-31,6988.63
13,1984-12-31,6935.74
14,1985-12-31,6865.46
15,1986-12-31,6917.44
16,1987-12-31,6649.65
17,1988-12-31,6750.67
18,1989-12-31,6641.7
19,1990-12-31,6699.67
20,1991-12-31,6742.6
21,1992-12-31,6297.95
22,1993-12-31,6050.64
