,Timestamp,Value
0,1947-12-31,4330.0
1,1948-12-31,5340.0
2,1949-12-31,5620.0
3,1950-12-31,5780.0
4,1951-12-31,5910.0
5,1952-12-31,5390.0
6,1953-12-31,5360.0
7,1954-12-31,4890.0
8,1955-12-31,4570.0
9,1956-12-31,4750.0
10,1957-12-31,5000.0
11,1958-12-31,4440.0
12,1959-12-31,3920.0
13,1960-12-31,3890.0
14,1961-12-31,3240.0
15,1962-12-31,3460.0
16,1963-12-31,3290.0
17,1964-12-31,3270.0
18,1965-12-31,3240.0
19,1966-12-31,3900.0
20,1967-12-31,4190.0
21,1968-12-31,4500.0
22,1969-12-31,4920.0
23,1970-12-31,5810.0
24,1971-12-31,5450.0
25,1972-12-31,5830.0
26,1973-12-31,6370.0
27,1974-12-31,9100.0
28,1975-12-31,8740.0
29,1976-12-31,7780.0
30,1977-12-31,7390.0
31,1978-12-31,8330.0
32,1979-12-31,9190.0
33,1980-12-31,9770.0
34,1981-12-31,10150.0
35,1982-12-31,10390.0
36,1983-12-31,9240.0
37,1984-12-31,9480.0
38,1985-12-31,8120.0
39,1986-12-31,6540.0
40,1987-12-31,6520.0
41,1988-12-31,7080.0
42,1989-12-31,6390.0
43,1990-12-31,5910.0
44,1991-12-31,5950.0
45,1992-12-31,5720.0
46,1993-12-31,4970.0
