,Timestamp,Value
0,1971-12-31,80.8
1,1972-01-31,82.5
2,1972-02-29,83.5
3,1972-03-31,81.5
4,1972-04-30,84.3
5,1972-05-31,86.3
6,1972-06-30,79.3
7,1972-07-31,80.8
8,1972-08-31,84.6
9,1972-09-30,85.8
10,1972-10-31,84.9
11,1972-11-30,77.8
12,1972-12-31,77.7
13,1973-01-31,81.2
14,1973-02-28,81.2
15,1973-03-31,84.3
16,1973-04-30,86.3
17,1973-05-31,90.9
18,1973-06-30,85.0
19,1973-07-31,86.9
20,1973-08-31,91.3
21,1973-09-30,91.7
22,1973-10-31,91.3
23,1973-11-30,84.9
24,1973-12-31,84.6
25,1974-01-31,89.2
26,1974-02-28,91.1
27,1974-03-31,91.3
28,1974-04-30,95.5
29,1974-05-31,100.0
30,1974-06-30,93.4
31,1974-07-31,94.5
32,1974-08-31,99.3
33,1974-09-30,98.3
34,1974-10-31,97.8
35,1974-11-30,90.4
36,1974-12-31,91.0
37,1975-01-31,95.2
38,1975-02-28,97.2
39,1975-03-31,97.1
40,1975-04-30,101.4
41,1975-05-31,106.2
42,1975-06-30,95.6
43,1975-07-31,99.7
44,1975-08-31,105.4
45,1975-09-30,105.1
46,1975-10-31,106.6
47,1975-11-30,99.6
48,1975-12-31,100.4
49,1976-01-31,106.7
50,1976-02-29,105.8
51,1976-03-31,108.4
52,1976-04-30,111.7
53,1976-05-31,114.9
54,1976-06-30,104.2
55,1976-07-31,110.3
56,1976-08-31,114.8
57,1976-09-30,113.9
58,1976-10-31,116.3
59,1976-11-30,107.8
60,1976-12-31,109.2
61,1977-01-31,113.0
62,1977-02-28,117.0
63,1977-03-31,116.2
64,1977-04-30,121.0
65,1977-05-31,124.8
66,1977-06-30,115.0
67,1977-07-31,118.4
68,1977-08-31,123.3
69,1977-09-30,126.8
70,1977-10-31,127.4
71,1977-11-30,121.1
72,1977-12-31,120.6
73,1978-01-31,126.2
74,1978-02-28,127.0
75,1978-03-31,127.5
76,1978-04-30,129.8
77,1978-05-31,133.0
78,1978-06-30,121.9
79,1978-07-31,125.4
80,1978-08-31,131.4
81,1978-09-30,133.6
82,1978-10-31,133.2
83,1978-11-30,125.4
84,1978-12-31,124.2
85,1979-01-31,128.2
86,1979-02-28,128.1
87,1979-03-31,132.8
88,1979-04-30,132.5
89,1979-05-31,136.7
90,1979-06-30,122.9
91,1979-07-31,128.8
92,1979-08-31,135.8
93,1979-09-30,134.3
94,1979-10-31,137.7
95,1979-11-30,131.4
96,1979-12-31,128.9
97,1980-01-31,131.8
98,1980-02-29,133.9
99,1980-03-31,138.1
100,1980-04-30,142.9
101,1980-05-31,147.8
102,1980-06-30,130.1
103,1980-07-31,134.8
104,1980-08-31,147.1
105,1980-09-30,149.0
106,1980-10-31,151.8
107,1980-11-30,141.7
108,1980-12-31,139.2
109,1981-01-31,146.2
110,1981-02-28,150.9
111,1981-03-31,148.4
112,1981-04-30,153.0
113,1981-05-31,157.4
114,1981-06-30,139.5
115,1981-07-31,145.0
116,1981-08-31,154.6
117,1981-09-30,154.0
118,1981-10-31,156.8
119,1981-11-30,146.7
120,1981-12-31,143.7
121,1982-01-31,151.7
122,1982-02-28,149.3
123,1982-03-31,152.8
124,1982-04-30,153.5
125,1982-05-31,156.5
126,1982-06-30,138.0
127,1982-07-31,144.8
128,1982-08-31,151.0
129,1982-09-30,150.9
130,1982-10-31,152.4
131,1982-11-30,141.7
132,1982-12-31,141.9
133,1983-01-31,150.3
134,1983-02-28,152.6
135,1983-03-31,152.3
136,1983-04-30,156.5
137,1983-05-31,162.4
138,1983-06-30,141.1
139,1983-07-31,154.5
140,1983-08-31,165.3
141,1983-09-30,165.7
142,1983-10-31,164.4
143,1983-11-30,151.6
