,Timestamp,Value
0,1971-12-31,3325.0
1,1972-12-31,3313.0
2,1973-12-31,3606.0
3,1974-12-31,3631.0
4,1975-12-31,3812.0
5,1976-12-31,3954.0
6,1977-12-31,4140.0
7,1978-12-31,4622.0
8,1979-12-31,4475.0
9,1980-12-31,5042.0
10,1981-12-31,5145.0
11,1982-12-31,5190.0
12,1983-12-31,5174.0
13,1984-12-31,5414.0
14,1985-12-31,5320.0
15,1986-12-31,4636.0
16,1987-12-31,4753.0
17,1988-12-31,4636.0
18,1989-12-31,4429.0
19,1990-12-31,4626.0
20,1991-12-31,4578.0
21,1992-12-31,4257.0
22,1993-12-31,4289.0
23,1994-12-31,3914.0
24,1995-12-31,3699.0
