,Timestamp,Value
0,1978-01-31,131.0
1,1978-02-28,127.0
2,1978-03-31,131.0
3,1978-04-30,126.0
4,1978-05-31,127.0
5,1978-06-30,122.0
6,1978-07-31,117.0
7,1978-08-31,99.0
8,1978-09-30,113.0
9,1978-10-31,121.0
10,1978-11-30,135.0
11,1978-12-31,139.0
12,1979-01-31,138.0
13,1979-02-28,134.0
14,1979-03-31,126.0
15,1979-04-30,126.0
16,1979-05-31,124.0
17,1979-06-30,123.0
18,1979-07-31,121.0
19,1979-08-31,101.0
20,1979-09-30,112.0
21,1979-10-31,121.0
22,1979-11-30,128.0
23,1979-12-31,132.0
24,1980-01-31,123.0
25,1980-02-29,116.0
26,1980-03-31,120.0
27,1980-04-30,122.0
28,1980-05-31,117.0
29,1980-06-30,114.0
30,1980-07-31,112.0
31,1980-08-31,89.0
32,1980-09-30,101.0
33,1980-10-31,113.0
34,1980-11-30,122.0
35,1980-12-31,132.0
36,1981-01-31,127.0
37,1981-02-28,121.0
38,1981-03-31,123.0
39,1981-04-30,128.0
40,1981-05-31,127.0
41,1981-06-30,123.0
42,1981-07-31,122.0
43,1981-08-31,99.0
44,1981-09-30,113.0
45,1981-10-31,128.0
46,1981-11-30,133.0
47,1981-12-31,136.0
48,1982-01-31,138.0
49,1982-02-28,129.0
50,1982-03-31,131.0
51,1982-04-30,132.0
52,1982-05-31,135.0
53,1982-06-30,126.0
54,1982-07-31,123.0
55,1982-08-31,100.0
56,1982-09-30,111.0
57,1982-10-31,124.0
58,1982-11-30,132.0
59,1982-12-31,136.0
60,1983-01-31,137.0
61,1983-02-28,126.0
