,Timestamp,Value
0,1971-12-31,6114.0
1,1972-12-31,6842.0
2,1973-12-31,7751.0
3,1974-12-31,7798.0
4,1975-12-31,7656.0
5,1976-12-31,7597.0
6,1977-12-31,7360.0
7,1978-12-31,7160.0
8,1979-12-31,6873.0
9,1980-12-31,6742.0
10,1981-12-31,6593.0
11,1982-12-31,6435.0
12,1983-12-31,6482.0
13,1984-12-31,6321.0
14,1985-12-31,6092.0
15,1986-12-31,6022.0
16,1987-12-31,5891.0
17,1988-12-31,5670.0
18,1989-12-31,5358.0
19,1990-12-31,5113.0
20,1991-12-31,4815.0
21,1992-12-31,4512.0
22,1993-12-31,4306.0
23,1994-12-31,4103.0
24,1995-12-31,3781.0
