,Timestamp,Value
0,1971-12-31,3819.0
1,1972-12-31,3657.0
2,1973-12-31,3032.0
3,1974-12-31,2580.0
4,1975-12-31,2763.0
5,1976-12-31,4663.0
6,1977-12-31,3996.0
7,1978-12-31,4524.0
8,1979-12-31,3938.0
9,1980-12-31,4110.0
10,1981-12-31,4673.0
11,1982-12-31,4886.0
12,1983-12-31,5466.0
13,1984-12-31,4208.0
14,1985-12-31,4031.0
15,1986-12-31,3942.0
16,1987-12-31,3947.0
17,1988-12-31,4322.0
18,1989-12-31,4544.0
19,1990-12-31,4797.0
20,1991-12-31,4680.0
21,1992-12-31,5064.0
22,1993-12-31,4590.0
23,1994-12-31,4869.0
24,1995-12-31,5310.0
