,Timestamp,Value
0,1959-12-31,590.8
1,1960-12-31,613.2
2,1961-12-31,658.6
3,1962-12-31,714.2
4,1963-12-31,780.4
5,1964-12-31,849.2
6,1965-12-31,925.8
7,1966-12-31,993.2
8,1967-12-31,1069.2
9,1968-12-31,1161.8
10,1969-12-31,1221.2
11,1970-12-31,1276.6
12,1971-12-31,1465.6
13,1972-12-31,1665.2
14,1973-12-31,1887.4
15,1974-12-31,2072.6
16,1975-12-31,2245.2
17,1976-12-31,2487.4
18,1977-12-31,2791.8
19,1978-12-31,3127.6
20,1979-12-31,3471.2
21,1980-12-31,3793.6
22,1981-12-31,4246.8
23,1982-12-31,4708.4
24,1983-12-31,5175.4
25,1984-12-31,5708.8
26,1985-12-31,6222.0
27,1986-12-31,6731.4
28,1987-12-31,7192.0
29,1988-12-31,7643.8
30,1989-12-31,7988.4
31,1990-12-31,8198.4
32,1991-12-31,8335.8
33,1992-12-31,8386.2
34,1993-12-31,8371.0
