,Timestamp,Value
0,1971-12-31,3045.0
1,1972-12-31,3612.0
2,1973-12-31,4111.0
3,1974-12-31,4559.0
4,1975-12-31,5166.0
5,1976-12-31,5926.0
6,1977-12-31,7094.0
7,1978-12-31,7782.0
8,1979-12-31,8027.0
9,1980-12-31,8102.0
10,1981-12-31,8294.0
11,1982-12-31,8388.0
12,1983-12-31,8460.0
13,1984-12-31,8539.0
14,1985-12-31,8623.0
15,1986-12-31,8802.0
16,1987-12-31,8987.0
17,1988-12-31,9156.0
18,1989-12-31,9430.0
19,1990-12-31,9665.0
20,1991-12-31,9857.0
21,1992-12-31,9828.0
22,1993-12-31,9787.0
23,1994-12-31,9785.0
24,1995-12-31,9985.0
