,Timestamp,Value
0,1977-12-31,210.0
1,1978-01-31,178.0
2,1978-02-28,208.0
3,1978-03-31,146.0
4,1978-04-30,162.0
5,1978-05-31,220.0
6,1978-06-30,218.0
7,1978-07-31,397.0
8,1978-08-31,258.0
9,1978-09-30,236.0
10,1978-10-31,313.0
11,1978-11-30,265.0
12,1978-12-31,175.0
13,1979-01-31,196.0
14,1979-02-28,151.0
15,1979-03-31,95.0
16,1979-04-30,224.0
17,1979-05-31,141.0
18,1979-06-30,147.0
19,1979-07-31,258.0
20,1979-08-31,282.0
21,1979-09-30,221.0
22,1979-10-31,183.0
23,1979-11-30,179.0
24,1979-12-31,168.0
25,1980-01-31,154.0
26,1980-02-29,180.0
27,1980-03-31,235.0
28,1980-04-30,181.0
29,1980-05-31,78.0
30,1980-06-30,191.0
31,1980-07-31,208.0
32,1980-08-31,157.0
33,1980-09-30,165.0
34,1980-10-31,215.0
35,1980-11-30,229.0
36,1980-12-31,184.0
37,1981-01-31,168.0
38,1981-02-28,223.0
39,1981-03-31,103.0
40,1981-04-30,140.0
41,1981-05-31,114.0
42,1981-06-30,155.0
43,1981-07-31,238.0
44,1981-08-31,265.0
45,1981-09-30,211.0
46,1981-10-31,202.0
47,1981-11-30,207.0
48,1981-12-31,153.0
49,1982-01-31,121.0
50,1982-02-28,146.0
51,1982-03-31,134.0
52,1982-04-30,114.0
