,Timestamp,Value
0,1971-12-31,6728.0
1,1972-12-31,7241.0
2,1973-12-31,7155.0
3,1974-12-31,6933.0
4,1975-12-31,6967.0
5,1976-12-31,6814.0
6,1977-12-31,6732.0
7,1978-12-31,6478.0
8,1979-12-31,6192.0
9,1980-12-31,5994.0
10,1981-12-31,5343.0
11,1982-12-31,4650.0
12,1983-12-31,4849.0
13,1984-12-31,4388.0
14,1985-12-31,3991.0
15,1986-12-31,3827.0
16,1987-12-31,3116.0
17,1988-12-31,2848.0
18,1989-12-31,2706.0
19,1990-12-31,2404.0
20,1991-12-31,2335.0
21,1992-12-31,2030.0
22,1993-12-31,1991.0
23,1994-12-31,2056.0
24,1995-12-31,1997.0
